0,0,20,-3.4667,0,0
0,0,20,-3.5,0,0
0,0,20,-3.5333,0,0
0,0,20,-3.5667,0,0
0,0,20,-3.6,0,0
0,0,20,-3.6333,0,0
0,0,20,-3.6667,0,0
0,0,20,-3.7,0,0
0,0,20,-3.7333,0,0
0,0,20,-3.7667,0,0
0,0,20,-3.8,0,0
0,0,20,-3.8333,0,0
0,0,20,-3.8667,0,0
0,0,20,-3.9,0,0
0,0,20,-3.9333,0,0
0,0,20,-3.9667,0,0
0,0,20,-4,0,0
0,0,20,-4.0333,0,0
0,0,20,-4.0667,0,0
0,0,20,-4.1,0,0
0,0,20,-4.1333,0,0
0,0,20,-4.1667,0,0
0,0,20,-4.2,0,0
0,0,20,-4.2333,0,0
0,0,20,-4.2667,0,0
0,0,20,-4.3,0,0
0,0,20,-4.3333,0,0
0,0,20,-4.3667,0,0
0,0,20,-4.4,0,0
0,0,20,-4.4333,0,0
0,0,20,-4.4667,0,0
0,0,20,-4.5,0,0
0,0,20,-4.5333,0,0
0,0,20,-4.5667,0,0
0,0,20,-4.6,0,0
0,0,20,-4.6333,0,0
0,0,20,-4.6667,0,0
0,0,20,-4.7,0,0
0,0,20,-4.7333,0,0
0,0,20,-4.7667,0,0
0,0,20,-4.8,0,0
0,0,20,-4.8333,0,0
0,0,20,-4.8667,0,0
0,0,20,-4.9,0,0
0,0,20,-4.9333,0,0
0,0,20,-4.9667,0,0
0,0,20,-5,0,0
0,0,20,-5.0333,0,0
0,0,20,-5.0667,0,0
0,0,20,-5.1,0,0
0,0,20,-5.1333,0,0
0,0,20,-5.1667,0,0
0,0,20,-5.2,0,0
0,0,20,-5.2333,0,0
0,0,20,-5.2667,0,0
0,0,20,-5.3,0,0
0,0,20,-5.3333,0,0
0,0,20,-5.3667,0,0
0,0,20,-5.4,0,0
0,0,20,-5.4333,0,0
0,0,20,-5.4667,0,0
0,0,20,-5.5,0,0
0,0,20,-5.5333,0,0
0,0,20,-5.5667,0,0
0,0,20,-5.6,0,0
0,0,20,-5.6333,0,0
0,0,20,-5.6667,0,0
0,0,20,-5.7,0,0
0,0,20,-5.7333,0,0
0,0,20,-5.7667,0,0
0,0,20,-5.8,0,0
0,0,20,-5.8333,0,0
0,0,20,-5.8667,0,0
0,0,20,-5.9,0,0
0,0,20,-5.9333,0,0
0,0,20,-5.9667,0,0
0,0,20,-6,0,0
0,0,20,-6.0333,0,0
0,0,20,-6.0667,0,0
0,0,20,-6.1,0,0
0,0,20,-6.1333,0,0
0,0,20,-6.1667,0,0
0,0,20,-6.2,0,0
0,0,20,-6.2333,0,0
0,0,20,-6.2667,0,0
0,0,20,-6.3,0,0
0,0,20,-6.3333,0,0
0,0,20,-6.3667,0,0
0,0,20,-6.4,0,0
0,0,20,-6.4333,0,0
0,0,20,-6.4667,0,0
0,0,20,-6.5,0,0
0,0,20,-6.5333,0,0
0,0,20,-6.5667,0,0
0,0,20,-6.6,0,0
0,0,20,-6.6333,0,0
0,0,20,-6.6667,0,0
0,0,20,-6.7,0,0
0,0,20,-6.7333,0,0
0,0,20,-6.7667,0,0
0,0,20,-6.8,0,0
0,0,20,-6.8333,0,0
0,0,20,-6.8667,0,0
0,0,20,-6.9,0,0
0,0,20,-6.9333,0,0
0,0,20,-6.9667,0,0
0,0,20,-7,0,0
0,0,20,-7.0333,0,0
0,0,20,-7.0667,0,0
0,0,20,-7.1,0,0
0,0,20,-7.1333,0,0
0,0,20,-7.1667,0,0
0,0,20,-7.2,0,0
0,0,20,-7.2333,0,0
0,0,20,-7.2667,0,0
0,0,20,-7.3,0,0
0,0,20,-7.3333,0,0
0,0,20,-7.3667,0,0
0,0,20,-7.4,0,0
0,0,20,-7.4333,0,0
0,0,20,-7.4667,0,0
0,0,20,-7.5,0,0
0,0,20,-7.5333,0,0
0,0,20,-7.5667,0,0
0,0,20,-7.6,0,0
0,0,20,-7.6333,0,0
0,0,20,-7.6667,0,0
0,0,20,-7.7,0,0
0,0,20,-7.7333,0,0
0,0,20,-7.7667,0,0
0,0,20,-7.8,0,0
0,0,20,-7.8333,0,0
0,0,20,-7.8667,0,0
0,0,20,-7.9,0,0
0,0,20,-7.9333,0,0
0,0,20,-7.9667,0,0
0,0,20,-8,0,0
0,0,20,-8.0333,0,0
0,0,20,-8.0667,0,0
0,0,20,-8.1,0,0
0,0,20,-8.1333,0,0
0,0,20,-8.1667,0,0
0,0,20,-8.2,0,0
0,0,20,-8.2333,0,0
0,0,20,-8.2667,0,0
0,0,20,-8.3,0,0
0,0,20,-8.3333,0,0
0,0,20,-8.3667,0,0
0,0,20,-8.4,0,0
0,0,20,-8.4333,0,0
0,0,20,-8.4667,0,0
0,0,20,-8.5,0,0
0,0,20,-8.5333,0,0
0,0,20,-8.5667,0,0
0,0,20,-8.6,0,0
0,0,20,-8.6333,0,0
0,0,20,-8.6667,0,0
0,0,20,-8.7,0,0
0,0,20,-8.7333,0,0
0,0,20,-8.7667,0,0
0,0,20,-8.8,0,0
0,0,20,-8.8333,0,0
0,0,20,-8.8667,0,0
0,0,20,-8.9,0,0
0,0,20,-8.9333,0,0
0,0,20,-8.9667,0,0
0,0,20,-9,0,0
0,0,20,-9.0333,0,0
0,0,20,-9.0667,0,0
0,0,20,-9.1,0,0
0,0,20,-9.1333,0,0
0,0,20,-9.1667,0,0
0,0,20,-9.2,0,0
0,0,20,-9.2333,0,0
0,0,20,-9.2667,0,0
0,0,20,-9.3,0,0
0,0,20,-9.3333,0,0
0,0,20,-9.3667,0,0
0,0,20,-9.4,0,0
0,0,20,-9.4333,0,0
0,0,20,-9.4667,0,0
0,0,20,-9.5,0,0
0,0,20,-9.5333,0,0
0,0,20,-9.5667,0,0
0,0,20,-9.6,0,0
0,0,20,-9.6333,0,0
0,0,20,-9.6667,0,0
0,0,20,-9.7,0,0
0,0,20,-9.7333,0,0
0,0,20,-9.7667,0,0
0,0,20,-9.8,0,0
0,0,20,-9.8333,0,0
0,0,20,-9.8667,0,0
0,0,20,-9.9,0,0
0,0,20,-9.9333,0,0
0,0,20,-9.9667,0,0
0,0,20,-10,0,0
0,0,20,-10.033,0,0
0,0,20,-10.067,0,0
0,0,20,-10.1,0,0
0,0,20,-10.133,0,0
0,0,20,-10.167,0,0
0,0,20,-10.2,0,0
0,0,20,-10.233,0,0
0,0,20,-10.267,0,0
0,0,20,-10.3,0,0
0,0,20,-10.333,0,0
0,0,20,-10.367,0,0
0,0,20,-10.4,0,0
0,0,20,-10.433,0,0
0,0,20,-10.467,0,0
0,0,20,-10.5,0,0
0,0,20,-10.533,0,0
0,0,20,-10.567,0,0
0,0,20,-10.6,0,0
0,0,20,-10.633,0,0
0,0,20,-10.667,0,0
0,0,20,-10.7,0,0
0,0,20,-10.733,0,0
0,0,20,-10.767,0,0
0,0,20,-10.8,0,0
0,0,20,-10.833,0,0
0,0,20,-10.867,0,0
0,0,20,-10.9,0,0
0,0,20,-10.933,0,0
0,0,20,-10.967,0,0
0,0,20,-11,0,0
0,0,20,-11.033,0,0
0,0,20,-11.067,0,0
0,0,20,-11.1,0,0
0,0,20,-11.133,0,0
0,0,20,-11.167,0,0
0,0,20,-11.2,0,0
0,0,20,-11.233,0,0
0,0,20,-11.267,0,0
0,0,20,-11.3,0,0
0,0,20,-11.333,0,0
0,0,20,-11.367,0,0
0,0,20,-11.4,0,0
0,0,20,-11.433,0,0
0,0,20,-11.467,0,0
0,0,20,-11.5,0,0
0,0,20,-11.533,0,0
0,0,20,-11.567,0,0
0,0,20,-11.6,0,0
0,0,20,-11.633,0,0
0,0,20,-11.667,0,0
0,0,20,-11.7,0,0
0,0,20,-11.733,0,0
0,0,20,-11.767,0,0
0,0,20,-11.8,0,0
0,0,20,-11.833,0,0
0,0,20,-11.867,0,0
0,0,20,-11.9,0,0
0,0,20,-11.933,0,0
0,0,20,-11.967,0,0
0,0,20,-12,0,0
0,0,20,-12.033,0,0
0,0,20,-12.067,0,0
0,0,20,-12.1,0,0
0,0,20,-12.133,0,0
0,0,20,-12.167,0,0
0,0,20,-12.2,0,0
0,0,20,-12.233,0,0
0,0,20,-12.267,0,0
0,0,20,-12.3,0,0
0,0,20,-12.333,0,0
0,0,20,-12.367,0,0
0,0,20,-12.4,0,0
0,0,20,-12.433,0,0
0,0,20,-12.467,0,0
0,0,20,-12.5,0,0
0,0,20,-12.533,0,0
0,0,20,-12.567,0,0
0,0,20,-12.6,0,0
0,0,20,-12.633,0,0
0,0,20,-12.667,0,0
0,0,20,-12.7,0,0
0,0,20,-12.733,0,0
0,0,20,-12.767,0,0
0,0,20,-12.8,0,0
0,0,20,-12.833,0,0
0,0,20,-12.867,0,0
0,0,20,-12.9,0,0
0,0,20,-12.933,0,0
0,0,20,-12.967,0,0
0,0,20,-13,0,0
0,0,20,-13.033,0,0
0,0,20,-13.067,0,0
0,0,20,-13.1,0,0
0,0,20,-13.133,0,0
0,0,20,-13.167,0,0
0,0,20,-13.2,0,0
0,0,20,-13.233,0,0
0,0,20,-13.267,0,0
0,0,20,-13.3,0,0
0,0,20,-13.333,0,0
0,0,20,-13.367,0,0
0,0,20,-13.4,0,0
0,0,20,-13.433,0,0
0,0,20,-13.467,0,0
0,0,20,-13.5,0,0
0,0,20,-13.533,0,0
0,0,20,-13.567,0,0
0,0,20,-13.6,0,0
0,0,20,-13.633,0,0
0,0,20,-13.667,0,0
0,0,20,-13.7,0,0
0,0,20,-13.733,0,0
0,0,20,-13.767,0,0
0,0,20,-13.8,0,0
0,0,20,-13.833,0,0
0,0,20,-13.867,0,0
0,0,20,-13.9,0,0
0,0,20,-13.933,0,0
0,0,20,-13.967,0,0
0,0,20,-14,0,0
0,0,20,-14.033,0,0
0,0,20,-14.067,0,0
0,0,20,-14.1,0,0
0,0,20,-14.133,0,0
0,0,20,-14.167,0,0
0,0,20,-14.2,0,0
0,0,20,-14.233,0,0
0,0,20,-14.267,0,0
0,0,20,-14.3,0,0
0,0,20,-14.333,0,0
0,0,20,-14.367,0,0
0,0,20,-14.4,0,0
0,0,20,-14.433,0,0
0,0,20,-14.467,0,0
0,0,20,-14.5,0,0
0,0,20,-14.533,0,0
0,0,20,-14.567,0,0
0,0,20,-14.6,0,0
0,0,20,-14.633,0,0
0,0,20,-14.667,0,0
0,0,20,-14.7,0,0
0,0,20,-14.733,0,0
0,0,20,-14.767,0,0
0,0,20,-14.8,0,0
0,0,20,-14.833,0,0
0,0,20,-14.867,0,0
0,0,20,-14.9,0,0
0,0,20,-14.933,0,0
0,0,20,-14.967,0,0
0,0,20,-15,0,0
0,0,20,-15.033,0,0
0,0,20,-15.067,0,0
0,0,20,-15.1,0,0
0,0,20,-15.133,0,0
0,0,20,-15.167,0,0
0,0,20,-15.2,0,0
0,0,20,-15.233,0,0
0,0,20,-15.267,0,0
0,0,20,-15.3,0,0
0,0,20,-15.333,0,0
0,0,20,-15.367,0,0
0,0,20,-15.4,0,0
0,0,20,-15.433,0,0
0,0,20,-15.467,0,0
0,0,20,-15.5,0,0
0,0,20,-15.533,0,0
0,0,20,-15.567,0,0
0,0,20,-15.6,0,0
0,0,20,-15.633,0,0
0,0,20,-15.667,0,0
0,0,20,-15.7,0,0
0,0,20,-15.733,0,0
0,0,20,-15.767,0,0
0,0,20,-15.8,0,0
0,0,20,-15.833,0,0
0,0,20,-15.867,0,0
0,0,20,-15.9,0,0
0,0,20,-15.933,0,0
0,0,20,-15.967,0,0
0,0,20,-16,0,0
0,0,20,-16.033,0,0
0,0,20,-16.067,0,0
0,0,20,-16.1,0,0
0,0,20,-16.133,0,0
0,0,20,-16.167,0,0
0,0,20,-16.2,0,0
0,0,20,-16.233,0,0
0,0,20,-16.267,0,0
0,0,20,-16.3,0,0
0,0,20,-16.333,0,0
0,0,20,-16.367,0,0
0,0,20,-16.4,0,0
0,0,20,-16.433,0,0
0,0,20,-16.467,0,0
0,0,20,-16.5,0,0
0,0,20,-16.533,0,0
0,0,20,-16.567,0,0
0,0,20,-16.6,0,0
0,0,20,-16.633,0,0
0,0,20,-16.667,0,0
0,0,20,-16.7,0,0
0,0,20,-16.733,0,0
0,0,20,-16.767,0,0
0,0,20,-16.8,0,0
0,0,20,-16.833,0,0
0,0,20,-16.867,0,0
0,0,20,-16.9,0,0
0,0,20,-16.933,0,0
0,0,20,-16.967,0,0
0,0,20,-17,0,0
0,0,20,-17.033,0,0
0,0,20,-17.067,0,0
0,0,20,-17.1,0,0
0,0,20,-17.133,0,0
0,0,20,-17.167,0,0
0,0,20,-17.2,0,0
0,0,20,-17.233,0,0
0,0,20,-17.267,0,0
0,0,20,-17.3,0,0
0,0,20,-17.333,0,0
0,0,20,-17.367,0,0
0,0,20,-17.4,0,0
0,0,20,-17.433,0,0
0,0,20,-17.467,0,0
0,0,20,-17.5,0,0
0,0,20,-17.533,0,0
0,0,20,-17.567,0,0
0,0,20,-17.6,0,0
0,0,20,-17.633,0,0
0,0,20,-17.667,0,0
0,0,20,-17.7,0,0
0,0,20,-17.733,0,0
0,0,20,-17.767,0,0
0,0,20,-17.8,0,0
0,0,20,-17.833,0,0
0,0,20,-17.867,0,0
0,0,20,-17.9,0,0
0,0,20,-17.933,0,0
0,0,20,-17.967,0,0
0,0,20,-18,0,0
0,0,20,-18.033,0,0
0,0,20,-18.067,0,0
0,0,20,-18.1,0,0
0,0,20,-18.133,0,0
0,0,20,-18.167,0,0
0,0,20,-18.2,0,0
0,0,20,-18.233,0,0
0,0,20,-18.267,0,0
0,0,20,-18.3,0,0
0,0,20,-18.333,0,0
0,0,20,-18.367,0,0
0,0,20,-18.4,0,0
0,0,20,-18.433,0,0
0,0,20,-18.467,0,0
0,0,20,-18.5,0,0
0,0,20,-18.533,0,0
0,0,20,-18.567,0,0
0,0,20,-18.6,0,0
0,0,20,-18.633,0,0
0,0,20,-18.667,0,0
0,0,20,-18.7,0,0
0,0,20,-18.733,0,0
0,0,20,-18.767,0,0
0,0,20,-18.8,0,0
0,0,20,-18.833,0,0
0,0,20,-18.867,0,0
0,0,20,-18.9,0,0
0,0,20,-18.933,0,0
0,0,20,-18.967,0,0
0,0,20,-19,0,0
0,0,20,-19.033,0,0
0,0,20,-19.067,0,0
0,0,20,-19.1,0,0
0,0,20,-19.133,0,0
0,0,20,-19.167,0,0
0,0,20,-19.2,0,0
0,0,20,-19.233,0,0
0,0,20,-19.267,0,0
0,0,20,-19.3,0,0
0,0,20,-19.333,0,0
0,0,20,-19.367,0,0
0,0,20,-19.4,0,0
0,0,20,-19.433,0,0
0,0,20,-19.467,0,0
0,0,20,-19.5,0,0
0,0,20,-19.533,0,0
0,0,20,-19.567,0,0
0,0,20,-19.6,0,0
0,0,20,-19.633,0,0
0,0,20,-19.667,0,0
0,0,20,-19.7,0,0
0,0,20,-19.733,0,0
0,0,20,-19.767,0,0
0,0,20,-19.8,0,0
0,0,20,-19.833,0,0
0,0,20,-19.867,0,0
0,0,20,-19.9,0,0
0,0,20,-19.933,0,0
0,0,20,-19.967,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,20,-20,0,0
0,0,19.651,-19.999,0,0
0,0,19.172,-19.998,0,0
0,0,18.721,-19.996,0,0
0,0,18.314,-19.993,0,0
0,0,17.953,-19.99,0,0
0,0,17.602,-19.986,0,0
0,0,17.281,-19.981,0,0
0,0,16.996,-19.976,0,0
0,0,16.758,-19.971,0,0
0,0,16.54,-19.965,0,0
0,0,16.357,-19.959,0,0
0,0,16.205,-19.953,0,0
0,0,16.078,-19.946,0,0
0,0,15.972,-19.939,0,0
0,0,15.884,-19.932,0,0
0,0,15.826,-19.926,0,0
0,0,15.82,-19.919,0,-15.82
0,0,15.82,-19.912,0,-15.82
0,0,15.82,-19.905,0,-15.82
0,0,15.82,-19.898,0,-15.82
0,0,15.82,-19.891,0,-15.82
0,0,15.82,-19.885,0,-15.82
0,0,15.82,-19.879,0,-15.82
0,0,15.82,-19.873,0,-15.82
0,0,15.82,-19.867,0,-15.82
0,0,15.82,-19.862,0,-15.82
0,0,15.82,-19.857,0,-15.82
0,0,15.82,-19.852,0,-15.82
0,0,15.82,-19.848,0,-15.82
0,0,15.82,-19.845,0,-15.82
0,0,15.82,-19.842,0,-15.82
0,0,15.82,-19.84,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.839,0,-15.82
0,0,15.82,-19.838,0,-15.82
0,0,15.82,-19.836,0,-15.82
